Job,Event,Track,Parent,Patch,Creation Time [ns],Death Time [ns]
17,0,251987,40628,AlPatch_2_0,8026.1462190601,8026.2352699383
17,0,252024,35866,AlPatch_2_1,2307.3652460215,2307.4581327199
17,0,252023,35866,AlPatch_2_1,2307.3652460215,2307.4567680273
18,0,250336,214065,AlPatch_2_0,1849.2423901545,1849.332612259
18,0,250335,214065,AlPatch_2_0,1849.2423901545,1849.3294790013
18,0,250344,213630,AlPatch_1_1,5120.1471424557,5120.2438648111
18,0,250343,213630,AlPatch_1_1,5120.1471424557,5120.2456194299
18,0,250782,164368,AlPatch_0_1,1255.2134561977,1255.3100452981
18,0,250781,164368,AlPatch_0_1,1255.2134561977,1255.3051441559
18,0,250788,164222,AlPatch_2_0,435.64594901213,435.74513896085
18,0,250787,164222,AlPatch_2_0,435.64594901213,435.73742237849
18,0,250946,145962,AlPatch_1_1,8473.3878316668,8473.4757506413
18,0,250945,145962,AlPatch_1_1,8473.3878316668,8473.4828555766
18,0,251014,139403,AlPatch_2_1,4247.9597610039,4248.0543669879
18,0,251013,139403,AlPatch_2_1,4247.9597610039,4248.0508152719
18,0,251082,135185,AlPatch_0_0,3315.0420225942,3315.1322619291
18,0,251081,135185,AlPatch_0_0,3315.0420225942,3315.1389002434
18,0,251190,123099,AlPatch_0_0,8112.470010907,8112.5617227162
18,0,251189,123099,AlPatch_0_0,8112.470010907,8112.5564649893
18,0,251206,121066,AlPatch_1_0,7270.7533300981,7270.8413566944
18,0,251205,121066,AlPatch_1_0,7270.7533300981,7270.8533458184
18,0,251276,114755,AlPatch_1_1,4776.1883195174,4776.2901618276
18,0,251275,114755,AlPatch_1_1,4776.1883195174,4776.2772669338
18,0,251812,58432,AlPatch_2_1,6335.9190535867,6336.0065103184
18,0,251811,58432,AlPatch_2_1,6335.9190535867,6336.0055108617
18,0,251846,53551,AlPatch_2_0,2695.3078378615,2695.4059438403
18,0,251845,53551,AlPatch_2_0,2695.3078378615,2695.4074256786
18,0,252118,26704,AlPatch_1_0,7421.3910368918,7421.4789196325
18,0,252117,26704,AlPatch_1_0,7421.3910368918,7421.4771196475
19,0,250110,238704,AlPatch_2_0,255.01105550238,255.11358324137
19,0,250109,238704,AlPatch_2_0,255.01105550238,255.11496705625
19,0,250128,237474,AlPatch_2_0,511.65336901763,511.74196416503
19,0,250127,237474,AlPatch_2_0,511.65336901763,511.7441807098
19,0,250208,230069,AlPatch_0_1,6150.5461241387,6150.6351346626
19,0,250207,230069,AlPatch_0_1,6150.5461241387,6150.6451619913
19,0,250262,222943,AlPatch_2_1,5186.2203388285,5186.3195415376
19,0,250261,222943,AlPatch_2_1,5186.2203388285,5186.3177798561
19,0,250296,220979,AlPatch_1_1,3699.0625665079,3699.1531580547
19,0,250295,220979,AlPatch_1_1,3699.0625665079,3699.1601982323
19,0,250696,178661,AlPatch_2_0,769.58985293089,769.67806978045
19,0,250695,178661,AlPatch_2_0,769.58985293089,769.68785552575
19,0,250860,164908,AlPatch_2_0,5095.2097834154,5095.3081579819
19,0,250859,164908,AlPatch_2_0,5095.2097834154,5095.3025268605
19,0,250884,163068,AlPatch_2_1,10738.009273014,10738.099724158
